Filename,Run Count,Last Run Date
"D:\Program Files\Autodesk\Network License Manager\adskflex.exe",1,133878999425467988
"C:\Program Files\Microsoft Office\root\Office16\VISIO.EXE",1,133878093383334501
"C:\Program Files\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-1000-0000000FF1CE}\outicon.exe",1,133878093357211282
"C:\Program Files\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-1000-0000000FF1CE}\wordicon.exe",1,133878093252873319
